Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:1WkMMavIMc4JZ8cfMmxHkI,40c82386fde649698175204b126c1f48,2025-12-19T20:00:14Z,1,This is a repeat for our league but I guess I just like it better than the classic children's movie songs,98464b98a72b4e6ab7b35294150cff94
spotify:track:1iCHl2R7xoEsh7CvYe5Ej0,40c82386fde649698175204b126c1f48,2025-12-19T20:00:14Z,1,Christopher plummer was like 35 when he played the old dad in this movie 😅,98464b98a72b4e6ab7b35294150cff94
spotify:track:1CPZ5BxNNd0n0nF4Orb9JS,40c82386fde649698175204b126c1f48,2025-12-19T20:00:14Z,1,"Yeah, this one gets stuck in my head.",98464b98a72b4e6ab7b35294150cff94
spotify:track:0MHStU0muAIEMbwdnebYu2,40c82386fde649698175204b126c1f48,2025-12-19T20:00:14Z,1,,98464b98a72b4e6ab7b35294150cff94
spotify:track:0CfjYjURpMhOP0WCcRTxia,40c82386fde649698175204b126c1f48,2025-12-19T20:00:14Z,0,"I like Curious George but dislike Jack Johnson, so this was a tough one for me.",98464b98a72b4e6ab7b35294150cff94
spotify:track:7Fq8S5PgNcz6QiVFGfXqwy,40c82386fde649698175204b126c1f48,2025-12-19T20:00:14Z,2,,98464b98a72b4e6ab7b35294150cff94
spotify:track:731rnSkAluFeKZaGTHig7W,40c82386fde649698175204b126c1f48,2025-12-19T20:00:14Z,0,"his 'every note can be harmonized with any other note if you try hard enough' philosophy, while technically true, isn't always pleasant to listen to.  But he's so talented and creative it's always a pleasure in an artistic way, at least.",98464b98a72b4e6ab7b35294150cff94
spotify:track:0GegHVxeozw3rdjte45Bfx,cb32b95f19b94a969db5e02c6102bb00,2025-12-21T15:21:42Z,0,"I like this song, but the recording felt of to me. Maybe with another version it would have gotten a point",7f89379711c14f8c9e016cd5d021cb76
spotify:track:1k4lRM7YrGxJerGbf9VzXk,cb32b95f19b94a969db5e02c6102bb00,2025-12-21T15:21:42Z,0,"nice flow and rap, but just short of a point for me",7f89379711c14f8c9e016cd5d021cb76
spotify:track:20XNDz0YtYrplL0oLb3zKh,cb32b95f19b94a969db5e02c6102bb00,2025-12-21T15:21:42Z,0,"I can enjoy trance, and this one neeearly gets there",7f89379711c14f8c9e016cd5d021cb76
spotify:track:3Kgz8aGqtXJFyihsSuNAWO,cb32b95f19b94a969db5e02c6102bb00,2025-12-21T15:21:42Z,0,"It worked fine, but didn't add anything to the song for me. Always fun trying these kind of cross-overs",7f89379711c14f8c9e016cd5d021cb76
spotify:track:3RQPR2TN3DIj4dqDUEE2LO,cb32b95f19b94a969db5e02c6102bb00,2025-12-21T15:21:42Z,0,"clear theme, and although I don't know the series, I might want to see it because of the theme",7f89379711c14f8c9e016cd5d021cb76
spotify:track:4w2GLmK2wnioVnb5CPQeex,cb32b95f19b94a969db5e02c6102bb00,2025-12-21T15:21:42Z,0,Sounds like a meme song,7f89379711c14f8c9e016cd5d021cb76
spotify:track:4wsQGsdf8D0Bj26cGdvreB,cb32b95f19b94a969db5e02c6102bb00,2025-12-21T15:21:42Z,0,lot of punk (ish) songs in this round,7f89379711c14f8c9e016cd5d021cb76
spotify:track:52hm7o5MPKymBUmSJadwve,cb32b95f19b94a969db5e02c6102bb00,2025-12-21T15:21:42Z,1,"Cute, more songs should be like this. A simple concept, worth 30 seconds and simply don't repeat 5 times",7f89379711c14f8c9e016cd5d021cb76
spotify:track:587i4g5fwUDAdl5xTP7UtW,cb32b95f19b94a969db5e02c6102bb00,2025-12-21T15:21:42Z,8,"Thank you for submitting a song that I like. I would have normally given it 2 points, but I only found 3 songs that I wanted to give points to this round, so this got all the leftover points.",7f89379711c14f8c9e016cd5d021cb76
spotify:track:5gJNUI129J3AYLlE5kA7n4,cb32b95f19b94a969db5e02c6102bb00,2025-12-21T15:21:42Z,0,"warm, vulnerable and honest. ",7f89379711c14f8c9e016cd5d021cb76
spotify:track:5H9S7RaxxSAgY77Mb0CSPz,cb32b95f19b94a969db5e02c6102bb00,2025-12-21T15:21:42Z,0,"Would have given the original a point, but this version breaks what makes the original special.",7f89379711c14f8c9e016cd5d021cb76
spotify:track:6jX5mso4x00c1EiNMrTU9U,cb32b95f19b94a969db5e02c6102bb00,2025-12-21T15:21:42Z,1,"A true classic, nice to hear it",7f89379711c14f8c9e016cd5d021cb76
spotify:track:20XNDz0YtYrplL0oLb3zKh,17967ba07eb34cc79ad594431228c338,2025-12-21T18:50:13Z,2,,7f89379711c14f8c9e016cd5d021cb76
spotify:track:3Kgz8aGqtXJFyihsSuNAWO,17967ba07eb34cc79ad594431228c338,2025-12-21T18:50:13Z,2,,7f89379711c14f8c9e016cd5d021cb76
spotify:track:4tHqQMWSqmL6YjXwsqthDI,17967ba07eb34cc79ad594431228c338,2025-12-21T18:50:13Z,2,,7f89379711c14f8c9e016cd5d021cb76
spotify:track:52hm7o5MPKymBUmSJadwve,17967ba07eb34cc79ad594431228c338,2025-12-21T18:50:13Z,1,,7f89379711c14f8c9e016cd5d021cb76
spotify:track:5b7OgznPJJr1vHNYGyvxau,17967ba07eb34cc79ad594431228c338,2025-12-21T18:50:13Z,1,,7f89379711c14f8c9e016cd5d021cb76
spotify:track:5H9S7RaxxSAgY77Mb0CSPz,17967ba07eb34cc79ad594431228c338,2025-12-21T18:50:13Z,2,,7f89379711c14f8c9e016cd5d021cb76
spotify:track:0GegHVxeozw3rdjte45Bfx,6f82e8f8fc0c4ad7a1e7973ea55efcba,2025-12-22T09:55:29Z,2,Sweet.,7f89379711c14f8c9e016cd5d021cb76
spotify:track:1k4lRM7YrGxJerGbf9VzXk,6f82e8f8fc0c4ad7a1e7973ea55efcba,2025-12-22T09:55:29Z,1,One point for the line 😜,7f89379711c14f8c9e016cd5d021cb76
spotify:track:3RQPR2TN3DIj4dqDUEE2LO,6f82e8f8fc0c4ad7a1e7973ea55efcba,2025-12-22T09:55:29Z,2,"I love Outlander. I stoped some seasons later, after they jumped 20 years.",7f89379711c14f8c9e016cd5d021cb76
spotify:track:4tHqQMWSqmL6YjXwsqthDI,6f82e8f8fc0c4ad7a1e7973ea55efcba,2025-12-22T09:55:29Z,2,"Nice Christmas song, did not realise this was the Home Alone version ",7f89379711c14f8c9e016cd5d021cb76
spotify:track:5b7OgznPJJr1vHNYGyvxau,6f82e8f8fc0c4ad7a1e7973ea55efcba,2025-12-22T09:55:29Z,2,I have practiced this song on the guitar!,7f89379711c14f8c9e016cd5d021cb76
spotify:track:6jX5mso4x00c1EiNMrTU9U,6f82e8f8fc0c4ad7a1e7973ea55efcba,2025-12-22T09:55:29Z,1,Nice!,7f89379711c14f8c9e016cd5d021cb76
spotify:track:0BcF6J2dVqLq2NnceCDWxM,f2c7860442964a8aa327c08f81ce884e,2025-12-24T17:58:46Z,0,"Cute song, a little repetitive, but not enough for a point from me!",7f89379711c14f8c9e016cd5d021cb76
spotify:track:0GegHVxeozw3rdjte45Bfx,f2c7860442964a8aa327c08f81ce884e,2025-12-24T17:58:46Z,0,"Also a nice song, a little repetitive, but not enough for a point from me!",7f89379711c14f8c9e016cd5d021cb76
spotify:track:1k4lRM7YrGxJerGbf9VzXk,f2c7860442964a8aa327c08f81ce884e,2025-12-24T17:58:46Z,0,I don't really like Beastie Boys...,7f89379711c14f8c9e016cd5d021cb76
spotify:track:20XNDz0YtYrplL0oLb3zKh,f2c7860442964a8aa327c08f81ce884e,2025-12-24T17:58:46Z,1,I like this.,7f89379711c14f8c9e016cd5d021cb76
spotify:track:3Kgz8aGqtXJFyihsSuNAWO,f2c7860442964a8aa327c08f81ce884e,2025-12-24T17:58:46Z,2,I enjoyed it very much!,7f89379711c14f8c9e016cd5d021cb76
spotify:track:4tHqQMWSqmL6YjXwsqthDI,f2c7860442964a8aa327c08f81ce884e,2025-12-24T17:58:46Z,1,One of my favorite Christmas songs.,7f89379711c14f8c9e016cd5d021cb76
spotify:track:4w2GLmK2wnioVnb5CPQeex,f2c7860442964a8aa327c08f81ce884e,2025-12-24T17:58:46Z,1,I'm a sucker for mainstream crap.,7f89379711c14f8c9e016cd5d021cb76
spotify:track:4wsQGsdf8D0Bj26cGdvreB,f2c7860442964a8aa327c08f81ce884e,2025-12-24T17:58:46Z,1,"Ahhh, Green Day is a pretty versatile band, don't you think?",7f89379711c14f8c9e016cd5d021cb76
spotify:track:52hm7o5MPKymBUmSJadwve,f2c7860442964a8aa327c08f81ce884e,2025-12-24T17:58:46Z,0,"It's a cute submission, but not point worthy to me ",7f89379711c14f8c9e016cd5d021cb76
spotify:track:5b7OgznPJJr1vHNYGyvxau,f2c7860442964a8aa327c08f81ce884e,2025-12-24T17:58:46Z,1,"Y'know, I always wonder what's so great about Sinatra. I'm still wondering. But a point for the song since I love 'Fly me to the moon'.",7f89379711c14f8c9e016cd5d021cb76
spotify:track:5gJNUI129J3AYLlE5kA7n4,f2c7860442964a8aa327c08f81ce884e,2025-12-24T17:58:46Z,1,"This is not my first time listening to K's choice, but my first time thanks to music league (in another league). Anyway, I quite like this...band? Person?",7f89379711c14f8c9e016cd5d021cb76
spotify:track:5H9S7RaxxSAgY77Mb0CSPz,f2c7860442964a8aa327c08f81ce884e,2025-12-24T17:58:46Z,1,I like Alan Walker's stuff!,7f89379711c14f8c9e016cd5d021cb76
spotify:track:6jX5mso4x00c1EiNMrTU9U,f2c7860442964a8aa327c08f81ce884e,2025-12-24T17:58:46Z,1,"Aaaahhh, one of those oldies I enjoy. :)",7f89379711c14f8c9e016cd5d021cb76
spotify:track:0BcF6J2dVqLq2NnceCDWxM,8e89c17884874f70b85ac9e4dcf5e8ef,2025-12-25T20:29:47Z,2,,7f89379711c14f8c9e016cd5d021cb76
spotify:track:0GegHVxeozw3rdjte45Bfx,8e89c17884874f70b85ac9e4dcf5e8ef,2025-12-25T20:29:47Z,2,,7f89379711c14f8c9e016cd5d021cb76
spotify:track:1k4lRM7YrGxJerGbf9VzXk,8e89c17884874f70b85ac9e4dcf5e8ef,2025-12-25T20:29:47Z,1,,7f89379711c14f8c9e016cd5d021cb76
spotify:track:3Kgz8aGqtXJFyihsSuNAWO,8e89c17884874f70b85ac9e4dcf5e8ef,2025-12-25T20:29:47Z,1,Great cover,7f89379711c14f8c9e016cd5d021cb76
spotify:track:3RQPR2TN3DIj4dqDUEE2LO,8e89c17884874f70b85ac9e4dcf5e8ef,2025-12-25T20:29:47Z,0,This show looks intriguing. Will have to give it a watch,7f89379711c14f8c9e016cd5d021cb76
spotify:track:4w2GLmK2wnioVnb5CPQeex,8e89c17884874f70b85ac9e4dcf5e8ef,2025-12-25T20:29:47Z,1,,7f89379711c14f8c9e016cd5d021cb76
spotify:track:4wsQGsdf8D0Bj26cGdvreB,8e89c17884874f70b85ac9e4dcf5e8ef,2025-12-25T20:29:47Z,1,I was thinking of playing this. Lots of catchy short songs from their earlier albums,7f89379711c14f8c9e016cd5d021cb76
spotify:track:6Um1e5MZ11SzCLiSNM8n3r,8e89c17884874f70b85ac9e4dcf5e8ef,2025-12-25T20:29:47Z,2,,7f89379711c14f8c9e016cd5d021cb76
spotify:track:0GegHVxeozw3rdjte45Bfx,03706e4d1d7f485fb17402c595c6e3d2,2025-12-25T23:20:35Z,0,"Since the first prompt was for a song that tells a story, I thought for the prompt this round I'd pick a (short) song that was more like a haiku and just captured a specific moment. This song is overplayed, but I like that it's a holiday song now.",7f89379711c14f8c9e016cd5d021cb76
spotify:track:1k4lRM7YrGxJerGbf9VzXk,03706e4d1d7f485fb17402c595c6e3d2,2025-12-25T23:20:35Z,1,"Nice, there were a couple of hits from that album. My personal favorite is Body Movin'",7f89379711c14f8c9e016cd5d021cb76
spotify:track:20XNDz0YtYrplL0oLb3zKh,03706e4d1d7f485fb17402c595c6e3d2,2025-12-25T23:20:35Z,1,Giving a point to this because most of the Dutch artists I know are my favorite DJs ,7f89379711c14f8c9e016cd5d021cb76
spotify:track:3Kgz8aGqtXJFyihsSuNAWO,03706e4d1d7f485fb17402c595c6e3d2,2025-12-25T23:20:35Z,0,"When I saw this prompt I thought of oldies, like the Beatles, and classic punk anthems, which are usually short blasts of adrenaline and chaos. I know the original Louis Armstrong version is the best (and might have gotten more points), but I wanted to pick a punk song as a tribute to this prompt and to the holiday season. This song was released posthumously.",7f89379711c14f8c9e016cd5d021cb76
spotify:track:3RQPR2TN3DIj4dqDUEE2LO,03706e4d1d7f485fb17402c595c6e3d2,2025-12-25T23:20:35Z,1,"I was in a book club years ago with men and women and we read the first book of this series. The men were traumatized. Anyway, good song and I'm interested in watching the TV series now. ",7f89379711c14f8c9e016cd5d021cb76
spotify:track:4tHqQMWSqmL6YjXwsqthDI,03706e4d1d7f485fb17402c595c6e3d2,2025-12-25T23:20:35Z,1,My favorite Christmas movie...so many great songs on the soundtrack. ,7f89379711c14f8c9e016cd5d021cb76
spotify:track:4w2GLmK2wnioVnb5CPQeex,03706e4d1d7f485fb17402c595c6e3d2,2025-12-25T23:20:35Z,1,I like this energy,7f89379711c14f8c9e016cd5d021cb76
spotify:track:4wsQGsdf8D0Bj26cGdvreB,03706e4d1d7f485fb17402c595c6e3d2,2025-12-25T23:20:35Z,1,I see someone else understood the assignment!,7f89379711c14f8c9e016cd5d021cb76
spotify:track:52hm7o5MPKymBUmSJadwve,03706e4d1d7f485fb17402c595c6e3d2,2025-12-25T23:20:35Z,0,"I thought of the Beatles too...many short tunes to choose from, but I think I would have picked In My Life",7f89379711c14f8c9e016cd5d021cb76
spotify:track:587i4g5fwUDAdl5xTP7UtW,03706e4d1d7f485fb17402c595c6e3d2,2025-12-25T23:20:35Z,1,I would have picked this one if I hadn't already done in another league. But excellent choice!,7f89379711c14f8c9e016cd5d021cb76
spotify:track:5b7OgznPJJr1vHNYGyvxau,03706e4d1d7f485fb17402c595c6e3d2,2025-12-25T23:20:35Z,2,"A personal favorite for me as well and one of the first songs I played for my daughter when she was a baby. In a previous league where the prompt was to pick a song with wind instruments, I picked this song. I thought it would be a sure hit, with Frank Sinatra and composed by Quincy Jones! It barely got any points (I think Careless Whispers by George Michaels won...booo). But you would have given this song the points it deserves! ",7f89379711c14f8c9e016cd5d021cb76
spotify:track:5gJNUI129J3AYLlE5kA7n4,03706e4d1d7f485fb17402c595c6e3d2,2025-12-25T23:20:35Z,0,"Never heard of this band, but I like discovering new music ",7f89379711c14f8c9e016cd5d021cb76
spotify:track:5H9S7RaxxSAgY77Mb0CSPz,03706e4d1d7f485fb17402c595c6e3d2,2025-12-25T23:20:35Z,0,"Great soundtrack and ""Time"" is a highlight for me as well. The original version with Johnny Marr on guitar is very hard to beat though",7f89379711c14f8c9e016cd5d021cb76
spotify:track:6jX5mso4x00c1EiNMrTU9U,03706e4d1d7f485fb17402c595c6e3d2,2025-12-25T23:20:35Z,1,I was thinking a classic oldie would be a good pick for this round as well.,7f89379711c14f8c9e016cd5d021cb76
spotify:track:0BcF6J2dVqLq2NnceCDWxM,8f417b39dd2c4db190f99a5c65de0d17,2025-12-26T08:49:40Z,0,At first I thought I heard Weird Al singing but then the lyrics weren't very funny. Somehow that let me down a bit haha,7f89379711c14f8c9e016cd5d021cb76
spotify:track:0GegHVxeozw3rdjte45Bfx,8f417b39dd2c4db190f99a5c65de0d17,2025-12-26T08:49:40Z,0,"It took time to grow in me, and then when I listened to it again it didn't have the staying power. Odd song... Must be in the mood for this I guess? ",7f89379711c14f8c9e016cd5d021cb76
spotify:track:20XNDz0YtYrplL0oLb3zKh,8f417b39dd2c4db190f99a5c65de0d17,2025-12-26T08:49:40Z,1,"While I listened to this genre quite a bit, it hadn't stayed with me over the years. Good nostalgia tho! ",7f89379711c14f8c9e016cd5d021cb76
spotify:track:3Kgz8aGqtXJFyihsSuNAWO,8f417b39dd2c4db190f99a5c65de0d17,2025-12-26T08:49:40Z,2,I actually really like this one! ,7f89379711c14f8c9e016cd5d021cb76
spotify:track:3RQPR2TN3DIj4dqDUEE2LO,8f417b39dd2c4db190f99a5c65de0d17,2025-12-26T08:49:40Z,1,"Great song. There have been many versions over the years but this one is definitely up there. Fun fact, Bear McReary also did the music for the new Battlestar Galactica. ",7f89379711c14f8c9e016cd5d021cb76
spotify:track:4tHqQMWSqmL6YjXwsqthDI,8f417b39dd2c4db190f99a5c65de0d17,2025-12-26T08:49:40Z,0,Smart to use a soundtrack. They are often short but still impactful. ,7f89379711c14f8c9e016cd5d021cb76
spotify:track:4w2GLmK2wnioVnb5CPQeex,8f417b39dd2c4db190f99a5c65de0d17,2025-12-26T08:49:40Z,0,Not quite my thing. ,7f89379711c14f8c9e016cd5d021cb76
spotify:track:4wsQGsdf8D0Bj26cGdvreB,8f417b39dd2c4db190f99a5c65de0d17,2025-12-26T08:49:40Z,1,"Not their best song, but Green Day is still alright in my book! ",7f89379711c14f8c9e016cd5d021cb76
spotify:track:52hm7o5MPKymBUmSJadwve,8f417b39dd2c4db190f99a5c65de0d17,2025-12-26T08:49:40Z,1,This was an odd one! Point for originality? ,7f89379711c14f8c9e016cd5d021cb76
spotify:track:5b7OgznPJJr1vHNYGyvxau,8f417b39dd2c4db190f99a5c65de0d17,2025-12-26T08:49:40Z,2,Excellent version. Frank Sinatra and Count Basie... What a powerful combination! ,7f89379711c14f8c9e016cd5d021cb76
spotify:track:5gJNUI129J3AYLlE5kA7n4,8f417b39dd2c4db190f99a5c65de0d17,2025-12-26T08:49:40Z,1,"Didn't know this K song, nice submission! ",7f89379711c14f8c9e016cd5d021cb76
spotify:track:5H9S7RaxxSAgY77Mb0CSPz,8f417b39dd2c4db190f99a5c65de0d17,2025-12-26T08:49:40Z,0,Sometimes a great song comes along and then people feel the need to remix it. For this song... there was no such need. ,7f89379711c14f8c9e016cd5d021cb76
spotify:track:6jX5mso4x00c1EiNMrTU9U,8f417b39dd2c4db190f99a5c65de0d17,2025-12-26T08:49:40Z,1,"I appreciate the old time sound. I listened to this in the car and the kids didn't agree, but they're no voting hah! ",7f89379711c14f8c9e016cd5d021cb76
spotify:track:6Um1e5MZ11SzCLiSNM8n3r,8f417b39dd2c4db190f99a5c65de0d17,2025-12-26T08:49:40Z,0,It didn't quite resonate the same with me. ,7f89379711c14f8c9e016cd5d021cb76
spotify:track:0GegHVxeozw3rdjte45Bfx,40c82386fde649698175204b126c1f48,2025-12-26T15:43:35Z,1,I think this will be several peoples favorite track this round,7f89379711c14f8c9e016cd5d021cb76
spotify:track:1k4lRM7YrGxJerGbf9VzXk,40c82386fde649698175204b126c1f48,2025-12-26T15:43:35Z,0,I couldn't appreciate this one as much as it deserves because the police sirens were not a great sound effect while I was driving,7f89379711c14f8c9e016cd5d021cb76
spotify:track:3Kgz8aGqtXJFyihsSuNAWO,40c82386fde649698175204b126c1f48,2025-12-26T15:43:35Z,1,,7f89379711c14f8c9e016cd5d021cb76
spotify:track:3RQPR2TN3DIj4dqDUEE2LO,40c82386fde649698175204b126c1f48,2025-12-26T15:43:35Z,0,"Haven't watched the show, but I like the album thumbnail!",7f89379711c14f8c9e016cd5d021cb76
spotify:track:4tHqQMWSqmL6YjXwsqthDI,40c82386fde649698175204b126c1f48,2025-12-26T15:43:35Z,1,My sisters can recite the movie lines by heart.  Kind of impressive and kind of scary,7f89379711c14f8c9e016cd5d021cb76
spotify:track:4w2GLmK2wnioVnb5CPQeex,40c82386fde649698175204b126c1f48,2025-12-26T15:43:35Z,1,,7f89379711c14f8c9e016cd5d021cb76
spotify:track:4wsQGsdf8D0Bj26cGdvreB,40c82386fde649698175204b126c1f48,2025-12-26T15:43:35Z,2,Sometimes it's not about  a songs chords or the quality of their voice.  Sometimes a song just fuckin slaps.  Good pick among green days songs.,7f89379711c14f8c9e016cd5d021cb76
spotify:track:52hm7o5MPKymBUmSJadwve,40c82386fde649698175204b126c1f48,2025-12-26T15:43:35Z,0,"If people don't consider the peter & the wolf overture to be a song, I also don't consider three outtakes to be a song",7f89379711c14f8c9e016cd5d021cb76
spotify:track:587i4g5fwUDAdl5xTP7UtW,40c82386fde649698175204b126c1f48,2025-12-26T15:43:35Z,1,,7f89379711c14f8c9e016cd5d021cb76
spotify:track:5b7OgznPJJr1vHNYGyvxau,40c82386fde649698175204b126c1f48,2025-12-26T15:43:35Z,0,"Dunno why, but I like other people's versions better than Sinatra's.",7f89379711c14f8c9e016cd5d021cb76
spotify:track:5gJNUI129J3AYLlE5kA7n4,40c82386fde649698175204b126c1f48,2025-12-26T15:43:35Z,1,"Wasn't in the mood for this, but a point for a niche 90s artist that I vaguely recall",7f89379711c14f8c9e016cd5d021cb76
spotify:track:5H9S7RaxxSAgY77Mb0CSPz,40c82386fde649698175204b126c1f48,2025-12-26T15:43:35Z,1,"I think I like the Zimmer parts a lot better than the Walker parts, but still a highlight of the ",7f89379711c14f8c9e016cd5d021cb76
spotify:track:6Um1e5MZ11SzCLiSNM8n3r,40c82386fde649698175204b126c1f48,2025-12-26T15:43:35Z,1,I saw the track artists before I looked at the voting - made me wonder which poor soul had been playing gacha games 😅,7f89379711c14f8c9e016cd5d021cb76
